museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_latitud,gmaps_longitud,link_sic,fecha_mod,aprox_loc
307,Museo Estación del Golfo,Historia,10/3/1997,Casa de la Cultura de Nuevo León/CONARTE,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Cristóbal Colón 400,Centro,64000,81 8374 11 28 ext. 113,https://conarte.org.mx/casa-de-la-cultura-de-nuevo-leon/,,etrujillo@conarte.org.mx; museoferrocarrilmty@hotmail.com,,25.68496,-100.3097,http://sic.gob.mx/ficha.php?table=museo&table_id=307,8/21/2023 04:43,
521,Sala Museo Dr. Ángel Oscar Ulloa Gregori,Ciencia y tecnología,10/18/1993,Facultad de Medicina de la Universidad Autónoma de Nuevo León,19,Nuevo León,39,Monterrey,1,Monterrey,Dr. Eduardo Aguirre Pequeño s/n,Col. Mitras Centro,64460,(81) 8329 4050 ext. 2693,http://www.medicina.uanl.mx/salamuseo/,https://www.facebook.com/SalaMuseoDrAngelOscarUlloaGregori/timeline,a_hugo16@hotmail.com; aortiz@medicinauanl.mx,,25.69001,-100.34757,http://sic.gob.mx/ficha.php?table=museo&table_id=521,11/21/2018 08:54,
1592,Papalote Museo del Niño Monterrey (Cerrado temporalmente),TND,7/14/2018,"Servi Museos, A.C",19,Nuevo León,39,Monterrey,1,Monterrey,Av. Fundidora y Adolfo Prieto s/n,Parque Fundidora,64010,81 1642 3161,http://monterrey.papalote.org.mx/,,atencionalvisitante.mty@papalote.org.mx,,25.6766,-100.28453,http://sic.gob.mx/ficha.php?table=museo&table_id=1592,6/9/2022 04:22,
1892,Museo de Cera de Monterrey,Arte,9/1/2014,Parque Fundidora/Gobierno del Estado de Nuevo León,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Fundidora y Adolfo Prieto s/n,Col. Obrera,64010,81 8191 5694,http://museodeceramonterrey.com/ubicacion/,,musceramonterrey@hotmail.com,,25.6767,-100.28439,http://sic.gob.mx/ficha.php?table=museo&table_id=1892,1/23/2023 10:06,
610,Salón de la Fama del Béisbol Mexicano,Historia,2/20/2019,Parque Fundidora,19,Nuevo León,39,Monterrey,1,Monterrey,Gregorio Torres s/n,Col. Obrera,64010,"81 8328 5000 ext. 5615, 5618",https://www.salondelafamadelbeisbolmexicano.com/,,comunicacion@salondelafamadelbeisbol.com.mx,,25.6725,-100.29595,http://sic.gob.mx/ficha.php?table=museo&table_id=610,6/27/2022 06:01,
446,Museo de Historia Mexicana,Historia,11/30/1994,Gobierno del Estado de Nuevo León,19,Nuevo León,39,Monterrey,1,Monterrey,Dr. Coss 445 Sur,Centro,64000,(81) 2033 9898,http://www.museohistoriamexicana.org.mx/themes/mhm.html,http://www.museohistoriamexicana.org.mx,igonzalez@3museos.com,3museos,25.67155,-100.30679,http://sic.gob.mx/ficha.php?table=museo&table_id=446,5/25/2018 11:41,
356,Museo de Arte Contemporáneo de Monterrey (MARCO),Arte,6/28/1991,Patronato del Museo de Arte Contemporáneo de Monterrey,19,Nuevo León,39,Monterrey,1,Monterrey,Juan Zuazua s/n ,Centro,64000,81  8262 4500,https://www.marco.org.mx/,,informacion@marco.org.mx,MuseoMARCO,25.66454,-100.30979,http://sic.gob.mx/ficha.php?table=museo&table_id=356,3/2/2023 04:57,
2330,Sala - Museo Martha Chapa,,11/5/2013,Universidad Autónoma de Nuevo León/Biblioteca Universitaria Raúl Rangel Frías,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Alfonso Reyes 4000 Nte. ,Col. Regina,64290,81 8329 4090,https://www.dgb.uanl.mx/bibliotecas/burrf/salamuseomarthachapa/,https://marthachapa.com/pages/museo-1,info.marthachapa@gmail.com,,25.71649,-100.31259,http://sic.gob.mx/ficha.php?table=museo&table_id=2330,3/13/2023 10:21,
1412,Museo Histórico del Centro Cultural Universiario,Historia,1/31/2007,Colegio Civil/Universidad Autónoma de Nuevo León ,19,Nuevo León,39,Monterrey,1,Monterrey,"Colegio Civil s/n, Centro Cultural Universitario",Centro,64000,(81) 1340 4350,,http://cultura.uanl.mx/colegio-civil-centro-cultural-universitario/,rogelio.villarreale@uanl.mx,,25.67414,-100.31584,http://sic.gob.mx/ficha.php?table=museo&table_id=1412,7/9/2018 06:30,
604,Museo de Historia Regional Profr. Celso Garza Guajardo,Historia,12/23/1982,Ayuntamiento de Sabinas Hidalgo/Secretaría de Cultura,19,Nuevo León,44,Sabinas Hidalgo,1,Ciudad Sabinas Hidalgo,Porfirio Díaz 410 ,Centro,65200,824 242 09 19,https://sabinashidalgo.gob.mx/gobiernompal/,,secretariadecultuasabinashgo@gmai.com,,26.49938,-100.18072,http://sic.gob.mx/ficha.php?table=museo&table_id=604,1/4/2024 04:37,
1252,Museo San Nicolás (MUSAN) ,Ciencia y tecnología,10/1/1994,Ayuntamiento de San Nicolás de los Garza/Instituto Municipal para el Desarrollo Cultural,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Av. de la Juventud s/n esq. Ojo de Agua,Col. Potrero Anáhuac  ,66456,81 8286 5501,,,museodesannicolas@gmail.com; indec.sn@gmail.com; ccarrasco@indec.gob.mx,https://twitter.com/museosannicolas,25.73556,-100.29441,http://sic.gob.mx/ficha.php?table=museo&table_id=1252,10/30/2023 06:16,
607,Museo Industrial  El Blanqueo ,Ciencia y tecnología,10/27/2000,Ayuntamiento de Santa Catarina,19,Nuevo León,48,Santa Catarina,1,Ciudad Santa Catarina,Monte Blanco 325,Col. Montenegro,66350,81 8676 1700 ext. 4110,http://museoelblanqueo.blogspot.mx/,,,,25.66592,-100.44122,http://sic.gob.mx/ficha.php?table=museo&table_id=607,3/17/2023 05:10,
1324,Museo de Historia de Santiago,Historia,7/25/2007,Ayuntamiento de Santiago/Secretaría de Desarrolo Social y Humano,19,Nuevo León,49,Santiago,1,Santiago,Abasolo 100 esq. Juárez,Centro,67300,(81) 2285 0060,,https://www.facebook.com/museodehistoriasantiago/,culturasantiago@gmail.com; culturasantiago@gmail.com,,25.42468,-100.1512,http://sic.gob.mx/ficha.php?table=museo&table_id=1324,12/13/2018 08:50,
585,Museo Casa de la Plomada,Ciencia y tecnología,11/4/1991,Ayuntamiento de Vallecillo,19,Nuevo León,50,Vallecillo,1,Vallecillo,Francisco I. Madero s/n ,Centro,65400,(824) 245 61 20,,,presidencia_vallecillos@hotmail.com,,26.65969,-99.98723,http://sic.gob.mx/ficha.php?table=museo&table_id=585,11/7/2018 04:45,
348,Museo Profr. Timoteo L. Hernández,Antropología,5/27/1985,Ayuntamiento de Villaldama,19,Nuevo León,51,Villaldama,1,Ciudad de Villaldama,5 de Mayo s/n ,Centro,65350,(829) 245 03 26,,,martin_ortegon@hotmail.com; villadama_15-18@hotmail.com,,26.49843,-100.42316,http://sic.gob.mx/ficha.php?table=museo&table_id=348,11/7/2018 05:35,
315,Museo Comunitario de San José El Mogote,Arqueología,1/1/1986,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,33,Guadalupe Etla,1,Guadalupe Etla,Calle de Allende y Guerrero,Ex- Hda. del Cacique,68251,951 524 2511,,,,,17.16621,-96.80409,http://sic.gob.mx/ficha.php?table=museo&table_id=315,9/28/2023 04:54,
878,Sala Homenaje a Juárez,Historia,3/1/1967,Secretaría de Cultura/INAH,20,Oaxaca,35,Guelatao de Juárez,1,Guelatao de Juárez,Av. Benito Juárez 10,Centro,68770,951 515 0400,http://www.inah.gob.mx/es/red-de-museos/303-sala-homenaje-a-juarez,,delegacion_oaxaca@inah.gob.mx,,17.3183,-96.49436,http://sic.gob.mx/ficha.php?table=museo&table_id=878,2/16/2023 11:57,
129,Museo Regional de Huajuapan (MUREH) ,Arqueología,12/19/1998,"Asociación Cívica y Cultural Antonio de León, A.C",20,Oaxaca,39,Heroica Ciudad de Huajuapan de León,1,Heroica Ciudad de Huajuapan de León,Indio de Nuyoo 15,Centro,69000,(953)119 16 91,,,murehuajuapan@outlook.com,,17.80887,-97.77505,http://sic.gob.mx/ficha.php?table=museo&table_id=129,7/29/2021 09:38,
1390,Museo Comunitario Añuti (Seis Mono),Arqueología,11/27/2004,Ayuntamiento de Magdalena Jaltepec,20,Oaxaca,46,Magdalena Jaltepec,1,Magdalena Jaltepec,Josefa Ortiz de Dominguez s/n,Centro,69900,951 598 70 35,,http://www.museoscomunitarios.org/jaltepec,magdalenajaltepec@hotmail.com,,17.45886,-97.22576,http://sic.gob.mx/ficha.php?table=museo&table_id=1390,9/14/2022 05:01,
1721,Museo Histórico del Palacio Municipal de  Miahuatlán,Arqueología,1/1/2000,Ayuntamiento de Miahuatlán de Porfirio Díaz,20,Oaxaca,59,Miahuatlán de Porfirio Díaz,1,Miahuatlán de Porfirio Díaz, Palacio Municipal s/n,Centro Histórico,70805,(951) 557-62-32,,,sandritabas@gmail.com,,16.32882,-96.59727,http://sic.gob.mx/ficha.php?table=museo&table_id=1721,11/16/2017 14:19,
1722,Museo Comunitario de Natividad,Historia,6/1/2000,Unión de Museos Comunitarios,20,Oaxaca,62,Natividad,1,Natividad,,"Centro de la población (Antiguo Local Sindical), Natividad, Ixtlán.",68700,(951) 59 888 00,,http://www.museoscomunitarios.org/natividad,,,17.296389,-96.431944,http://sic.gob.mx/ficha.php?table=museo&table_id=1722,8/14/2017 10:47,X
1723,Planetario Nundehui,Ciencia y tecnología,10/15/1976,,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Nicolás Copérnico s/n,Cerro del Fortín,,(951) 514 53 79,,http://www.oaxaca-mio.com/atrac_turisticos/planetario_nundehui.htm,planetarionundehui@gmail .com,,17.07241,-96.73306,http://sic.gob.mx/ficha.php?table=museo&table_id=1723,11/17/2017 12:54,
1190,Casa de la Ciudad,Arte,1/17/2004,"Fundación Alfredo Harp Helú Oaxaca, A.C.",20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Porfirio Díaz 115 esq. Porfirio Díaz,Centro Histórico,68000,951 516 96 48,https://casadelaciudad.org/?fbclid=IwAR0UsOo602fuhsLGdgIYS8iBcD51i-vKwRPjgtu31jcMMuV9P_lN2t8ZcZM,,casadelaciudad@fahho.mx; gerardo.lopez@fahho.mx,@casadelaciudad,17.06336,-96.72671,http://sic.gob.mx/ficha.php?table=museo&table_id=1190,8/17/2021 10:51,
2393,Museo del Frontispicio,,4/29/2019,Universidad Autónoma de Oaxaca Benito Juárez/Facultad de Medicina y Cirugía,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,"Ex Hacienda de Aguilera s/n, Calz. San Felipe del Agua",,68120,951 515 30 58,https://medicinauabjo.com.mx/contacto/,,direccion@medicinauabjo.com.mx,,17.08334,-96.71806,http://sic.gob.mx/ficha.php?table=museo&table_id=2393,7/19/2023 06:53,
48,Museo de la Soledad,Arte,1/1/1951,Templo de la Soledad,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Independencia 107,Centro,68000,(951) 516 50 76 ,,http://www.viveoaxaca.org/2010/11/basilica-de-la-soledad-oaxaca.html,goparjesus@hotmail.com,,17.06333,-96.73005,http://sic.gob.mx/ficha.php?table=museo&table_id=48,8/14/2017 13:43,
1188,Museo 8 Venado Garra Jaguar,Historia,3/21/2000,,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Xicoténcatl 706,Centro,68000,(951) 514 35 79,,,,,17.05559,-96.72194,http://sic.gob.mx/ficha.php?table=museo&table_id=1188,8/14/2017 11:28,
78,Centro Fotográfico Manuel Álvarez Bravo (CFMAB),Arte,9/17/1996,"Amigos del Instituto de Artes Gráficas de Oaxaca y del Centro Fotográfico Álvarez Bravo, A.C.",20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Manuel  Bravo 116,Centro,68000,951 516 98 00,https://www.cfmab.com.mx/,,difusion.cfab@gmail.com,,17.06499,-96.72485,http://sic.gob.mx/ficha.php?table=museo&table_id=78,7/19/2023 04:05,
84,Museo de Filatelia de Oaxaca,Arte,7/9/1998,"Museo de Filatelia de Oaxaca, A.C.",20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez, Constitución 201,Centro,68000,(951) 514 23 75,http://www.mufi.org.mx ,,info@mufi.org.mx ,MUFI_oax,17.06552,-96.7215,http://sic.gob.mx/ficha.php?table=museo&table_id=84,4/20/2021 08:17,
90,Museo Histórico Casa de Juárez,Historia,12/28/1974,Secretaría de Cultura/INAH,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,García Vigil 609,Centro Histórico,68000,951 516 18 60,http://www.inah.gob.mx/es/red-de-museos/208-museo-historico-casa-de-juarez,http://museocasajuarez.blogspot.mx/,inah.oaxaca@gmail.com; aciel_sanchez@inah.gob.mx,,17.06726,-96.7246,http://sic.gob.mx/ficha.php?table=museo&table_id=90,10/3/2022 07:21,
77,Museo de Los Pintores Oaxaqueños (MUPO),Arte,10/1/2004,Secretaría de las Culturas y Artes de Oaxaca,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Av. Independencia 607 ,Centro Histórico,68000,(951) 516 56 45,http://www.museodelospintores.blogspot.com,,museodelospintores@gmail.com,ELMUPO,17.06217,-96.7257,http://sic.gob.mx/ficha.php?table=museo&table_id=77,12/30/2019 07:04,
73,Instituto de Artes Gráficas de Oaxaca (IAGO),Arte,11/30/1988,"Secretaría de Cultura / INBAL / Amigos del IAGO y del CFMAB, A.C.",20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Macedonio Alcalá 507,Centro Histórico,68000,951 516 20 45,https://www.iago.com.mx/,,iago.difusion@gmail.com,IAGO_mx,17.06636,-96.72376,http://sic.gob.mx/ficha.php?table=museo&table_id=73,7/19/2023 04:09,
103,Museo de Arte Prehispánico de México Rufino Tamayo,Arte,1/29/1974,Secretaría de Cultura/INBA,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Av. Morelos 503,Centro,68000,951 516 76 17,https://museotamayooaxaca.wixsite.com/museotamayooaxaca,https://es-la.facebook.com/museotamayooaxaca/,museo_tamayo@hotmail.com,,17.06343,-96.72671,http://sic.gob.mx/ficha.php?table=museo&table_id=103,8/13/2023 04:55,
1219,Museo Textil de Oaxaca,Arte,4/19/2008,"Fundación Alfredo Harp Helú, A.C.",20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Hidalgo 917,Centro Histórico,68000,(951)  514 92 56,https://museotextildeoaxaca.org/,,info@museotextil.org,museomio,17.06074,-96.72297,http://sic.gob.mx/ficha.php?table=museo&table_id=1219,4/20/2021 09:53,
1912,Museo Infantil de Oaxaca (MIO),Arte,3/3/2017,"Fundación Alfredo Harp Helú Oaxaca, A.C./Secretaría de las Culturas y las Artes de Oaxaca",20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Calz. Francisco I. Madero 511,Col. Ex Marquesado,68034,951 516 9388,http://www.mio.org.mx/,,info@mio.org.mx,,17.068,-96.73674,http://sic.gob.mx/ficha.php?table=museo&table_id=1912,5/4/2023 09:15,
105,Museo de las Culturas de Oaxaca/Santo Domingo,Historia,1831-09-22,Secretaría de Cultura/INAH,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Macedonio Alcalá s/n esq. Adolfo C. Gurrión,Centro,68000,951 516 29 91,,http://mucoinah.blogspot.com, museovisitas@hotmail.com,https://twitter.com/mculturasoax,17.06584,-96.7231,http://sic.gob.mx/ficha.php?table=museo&table_id=105,10/16/2023 08:29,
1657,Museo de Artes Populares Belber Jiménez,Arte,5/28/2008,,20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Matamoros 307,Centro Histórico,68000,(951) 514 50 95,,,coordinacion@museobelberjimenez.org,,17.06425,-96.72701,http://sic.gob.mx/ficha.php?table=museo&table_id=1657,4/20/2021 08:02,
813,Museo Estatal de Arte Popular Oaxaca,Arte,10/2/2004,Coordinación de Espacios Culturales de Oaxaca/Secretaría de las Culturas y Artes de Oaxaca,20,Oaxaca,115,San Bartolo Coyotepec,1,San Bartolo Coyotepec,Independencia s/n,Centro,71256,(951) 551 00 36,,,museoartepopular@gmail.com,,16.95812,-96.70795,http://sic.gob.mx/ficha.php?table=museo&table_id=813,9/2/2021 03:54,
2259,Museo comunitario de San Francisco Jaconos,,1000-01-01,Ayuntamiento de San Francisco Cajonos,20,Oaxaca,138,San Francisco Cajonos,1,San Francisco Cajonos,"Palacio Municipal, Unión s/n",Centro,68875,951 523 90 85,,,adrirs2011@hotmail.com; municipiosfcaxonos@gmail.com,,17.17077,-96.24942,http://sic.gob.mx/ficha.php?table=museo&table_id=2259,2/14/2023 09:05,
2229,Museo Regional de Tuxtepec Casa Verde,,3/15/2022,"Patronato del Museo Regional Casa Verde, AC",20,Oaxaca,184,San Juan Bautista Tuxtepec,1,San Juan Bautista Tuxtepec,Vicente Guerrero s/n,,68300,287 110 28 82,,,museotuxtepec@gmail.com,,18.08193,-96.11775,http://sic.gob.mx/ficha.php?table=museo&table_id=2229,3/31/2023 10:27,
2254,Museo Comunitario de San Juan Guelavía,,12/21/2019,"Museos Comunitarios de Oaxaca, A.C.",20,Oaxaca,197,San Juan Guelavía,1,San Juan Guelavía,Benito Juárez s/n,Centro,70464,,,,,,16.95632,-96.54555,http://sic.gob.mx/ficha.php?table=museo&table_id=2254,7/17/2023 07:01,
562,Museo Comunitario Snuu Vico,Arqueología,6/1/1992,"Unión Estatal de Museos Comunitarios de Oaxaca, A.C.",20,Oaxaca,208,San Juan Mixtepec,1,San Juan Mixtepec Distrito 08,"Distrito de Juxtlahuaca, Plaza Cívica",Centro,69770,52(953)552-99-20 ,,,,,16.276667,-96.299167,http://sic.gob.mx/ficha.php?table=museo&table_id=562,8/17/2017 14:15,X
569,Museo Comunitario Hitalulu (Flor bonita),Arqueología,11/1/1991,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,239,San Martín Huamelúlpam,1,San Martín Huamelúlpam,"A un costado del palacio municipal, Plaza Cívica",Centro,69815,(953) 538 60 85,,,unionmuseoscomunitarios.oaxaca@gmail.com,,17.3971969,-97.6019061,http://sic.gob.mx/ficha.php?table=museo&table_id=569,8/17/2017 14:12,X
1379,Museo Comunitario Ñuu Kanu,Antropología,8/1/1998,Ayuntamiento de San Miguel El Grande,20,Oaxaca,269,San Miguel el Grande,1,San Miguel el Grande,Melchor Ocampo s/n,Centro,71140,953 503 91 03,,,arcelia_loha@hotmail.com,,17.045833,-97.619444,http://sic.gob.mx/ficha.php?table=museo&table_id=1379,9/7/2022 02:56,X
295, Museo Comunitario <i>Jna´ Niingui</i> (Cerro del Gran Caracol),Arte,9/27/1997,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,283,San Miguel Tequixtepec,1,San Miguel Tequixtepec,Calle Independencia s/n,,69360,953 153 01 39,,, unionmuseoscomunitarios.oaxaca@gmail.com,,17.80206,-97.3414,http://sic.gob.mx/ficha.php?table=museo&table_id=295,8/18/2022 03:03,
570,Museo Comunitario de San Pablo Huitzo,Arqueología,1000-01-01,Comunitario independiente,20,Oaxaca,294,San Pablo Huitzo,1,San Pablo Huitzo,"Ex Convento de San Pablo Huitzo, Plaza Cívica 1ra. Sección",,68220,(951) 528 4009,,,,,17.2777969,-96.8866692,http://sic.gob.mx/ficha.php?table=museo&table_id=570,8/17/2017 14:29,X
568,Museo Comunitario Cerro de los Huizaches,Arqueología,12/1/1992,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,295,San Pablo Huixtepec,1,San Pablo Huixtepec,Plaza Cívica,Centro,71270,(957) 571 5505,,,,,16.8196711,-96.7821359,http://sic.gob.mx/ficha.php?table=museo&table_id=568,8/16/2017 13:52,X
2086,Museo de Sitio de la Zona Arqueológica de Mitla,,1000-01-01,Secretaría de Cutura/INAH,20,Oaxaca,298,San Pablo Villa de Mitla,1,San Pablo Villa de Mitla, Camino Nacional,,70430,(951) 513 33 46,https://www.inah.gob.mx/zonas/87-zona-arqueologica-de-mitla,,delegacion_oaxaca@inah.gob.com,,16.92284,-96.36069,http://sic.gob.mx/ficha.php?table=museo&table_id=2086,8/14/2019 04:09,
1759,Museo Oaxaqueño de Arqueología Ervin Frissell ,Arqueología,1/1/1946,Secretaría de las Culturas y Artes de Oaxaca,20,Oaxaca,298,San Pablo Villa de Mitla,1,San Pablo Villa de Mitla,"Benito Juárez  2	",Centro,70435,,,,museofrissell@gmail.com; MuseoOax.ErvinFrissell@gmail.com,,16.92203,-96.3633,http://sic.gob.mx/ficha.php?table=museo&table_id=1759,8/13/2023 06:02,
1606,Museo de Sitio de la Zona Arqueológica de Santo Domingo Yanhuitlán (Cerrado Temporalmente),Arte,9/18/2012,Secretaría de Cultura/INAH,20,Oaxaca,310,San Pedro Ixtlahuaca,1,San Pedro Ixtlahuaca,Carr. Dr. Ignacio Bernal s/n,,,951 518 24 52,http://www.inah.gob.mx/red-de-museos/314-museo-regional-del-ex-convento-de-santo-domingo-yanhuitlan,,museo.yanhuitlan@gmail.com,,17.06328,-96.82,http://sic.gob.mx/ficha.php?table=museo&table_id=1606,10/4/2022 16:23,
523,Museo Memorias de Yucundaayee,Arqueología,2/20/1997,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,340,San Pedro y San Pablo Tequixtepec,1,San Pedro y San Pablo Tequixtepec,Calle Primera de Ayuntamiento y Guerrero,Centro,69360,(953) 152 07 09,http://tequixtepec.blogspot.com/p/museo-comunitario.html,,,,18.06115,-97.71821,http://sic.gob.mx/ficha.php?table=museo&table_id=523,7/29/2021 09:33,
1387,Museo Arqueológico de San Pedro Yucunama,Arqueología,1/1/1987,Ayuntamiento de San Pedro Yucunama,20,Oaxaca,341,San Pedro Yucunama,1,San Pedro Yucunama,,,,Cel. 044 953 100 7657,,,cerrodejabon20101@hotmail.com,,17.560278,-97.4825,http://sic.gob.mx/ficha.php?table=museo&table_id=1387,9/22/2015 11:26,X
133,Museo Comunitario Shan Dany (Bajo el cerro),Arqueología,9/13/1986,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,356,Santa Ana del Valle,1,Santa Ana del Valle,Plaza Cívica,Centro,70428,953 538 05 85,https://ilamdir.org/recurso/2419/museo-comunitario-shan-dany-(bajo-el-cerro),,unionmuseoscomunitarios.oaxaca@gmail.com ,,16.993611,-96.471667,http://sic.gob.mx/ficha.php?table=museo&table_id=133,10/13/2022 08:25,X
2252,Museo Comunitario San Pedro Nexicho,,1000-01-01,,20,Oaxaca,363,Santa Catarina Ixtepeji,3,San Pedro Nexicho,Domicilio conocido,,,951 233 19 09,,https://www.facebook.com/nexichooaxaca,museo.nexicho@gmail.com,,17.26442,-96.58306,http://sic.gob.mx/ficha.php?table=museo&table_id=2252,8/10/2022 13:09,
877,Museo de Sitio de la Zona Arqueológica de Monte Albán (Cerrado temporalmente),Arqueología,11/4/1994,Secretaría de Cultura/INAH,20,Oaxaca,385,Santa Cruz Xoxocotlán,1,Santa Cruz Xoxocotlán,Carr. Dr. Ignacio Bernal s/n,,,951 516 70 77,http://www.inah.gob.mx/zonas/209-museo-de-sitio-de-monte-alban,,montealban.museo@hotmail.com; patricia_martinezlira@inah.gob.mx,mucoinah,17.04653,-96.76603,http://sic.gob.mx/ficha.php?table=museo&table_id=877,4/8/2022 08:03,
1180,Museo Ecológico de la Grana Cochinilla Nocheztlicalli y Nopal,Ciencia y tecnología,11/4/2011,"Instituto de la Grana Cochinilla, A.C.",20,Oaxaca,390,Santa Lucía del Camino,1,Santa Lucía del Camino,Nardos 616,Col. Ampliación Santa Lucía,71228, 951 570 28 18,https://nocheztlicalli.com/,,nocheztlicalli@gmail.com,,17.05285,-96.70078,http://sic.gob.mx/ficha.php?table=museo&table_id=1180,8/23/2023 08:00,
559,Museo Comunitario Note Ujia (Siete ríos),Historia,4/7/1996,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,397,Heroica Ciudad de Tlaxiaco,22,San Miguel Progreso,s/n,,69805,953 123 55 52,,http://www.museoscomunitarios.org/progreso,,,17.17392,-97.79829,http://sic.gob.mx/ficha.php?table=museo&table_id=559,9/2/2022 07:58,
1380,Museo Comunitario de Santa María Cuquila,TND,1000-01-01,Agencia Municipal de Santa Maria Cuquila,20,Oaxaca,397,Heroica Ciudad de Tlaxiaco,25,Santa María Cuquila,,,69800,,,,,,17.269444,-97.679167,http://sic.gob.mx/ficha.php?table=museo&table_id=1380,11/16/2017 13:02,X
